target,weight,color
orange,95.43448803665638,orange
apple,123.4495568233425,red
apple,71.696486416278,green
orange,102.58691042032424,orange
orange,107.69708442505342,orange
orange,102.20273359832503,orange
orange,101.78955962094705,orange
orange,102.6194465593418,orange
apple,127.16744354695827,red
apple,61.034852146805996,red
orange,102.8857253711297,orange
orange,96.65909448733741,orange
orange,108.06527345138852,orange
orange,107.92703574414452,orange
orange,93.61226715880476,orange
apple,96.26710297131359,green
orange,98.7430966334477,orange
orange,91.19294832182537,orange
orange,94.90324643315381,orange
orange,106.66616607426333,orange
orange,107.13058271847463,orange
apple,100.46474228936698,red
orange,93.28514181256713,orange
orange,94.51871573092428,orange
apple,63.27312085935047,red
orange,108.48070112665218,orange
apple,115.3569072779065,green
apple,98.04879571097993,red
apple,61.73203516756675,red
apple,137.95395881083618,red
orange,104.42693150244388,orange
apple,127.2592525127028,red
orange,100.20947543973891,orange
apple,78.81770317334353,green
apple,109.9040829293403,red
orange,107.19492040261798,orange
orange,91.2258401137805,orange
apple,110.0685815608513,red
apple,88.54467347010186,green
orange,107.1301371134606,orange
apple,117.94723663602342,red
orange,97.25806477438364,orange
apple,119.90157016523787,red
orange,99.12242425399393,orange
apple,68.80972909164245,green
apple,148.40976323053536,red
apple,62.658807413094294,green
apple,68.52499504642164,green
apple,102.71193589264475,red
orange,103.92649745589428,orange
apple,121.46010536952863,red
apple,97.63419770266037,green
orange,96.64471929002822,orange
apple,69.89049226032478,green
orange,93.55825905406928,orange
apple,123.66878228602877,red
orange,101.5333057557127,orange
orange,107.04389939472833,orange
apple,133.4696249366947,green
orange,100.92721557944763,orange
apple,113.36819354783381,red
orange,102.06705396064564,orange
apple,87.03830457430601,green
orange,98.17005216748632,orange
apple,103.90776671390728,green
orange,105.93815653777261,orange
apple,59.562612039857065,green
orange,97.51965357290119,orange
orange,106.59213900397143,orange
apple,111.92575941657941,green
orange,90.07547276856255,orange
orange,99.6515759389317,orange
orange,109.33150896969757,orange
apple,50.80863905161753,red
apple,121.72553828303909,red
apple,72.5553338434189,red
apple,73.94886728202638,green
apple,142.57650077874155,red
apple,89.96162295087791,red
orange,103.75459972783477,orange
orange,99.67640654041679,orange
apple,144.61667691013403,red
orange,108.21841173349645,orange
orange,108.37889729089827,orange
apple,112.68305745039001,green
orange,108.51002055415597,green
apple,62.127568018989834,red
orange,102.89679536312944,orange
apple,93.59448101535419,red
orange,108.88760583049996,orange
apple,74.32951709203357,red
orange,96.65676433435901,orange
orange,97.7330085246315,orange
apple,106.2311957306234,red
apple,133.7413352122757,red
apple,123.51297786583892,red
orange,106.38888971273296,red
orange,99.13606869460108,orange
apple,77.92392385279706,red
apple,90.21259146304882,red
apple,61.48770710139365,red
apple,71.07857318651095,red
orange,106.95026786996392,orange
orange,103.02085948032504,orange
orange,105.28200448740708,orange
apple,97.06179779598327,red
orange,98.18661329672642,orange
apple,148.21873468873173,green
apple,104.39722021522238,red
orange,97.38325265882575,orange
apple,93.61426881135107,green
orange,91.28243892768184,orange
apple,50.053295902968785,green
orange,95.19539826417846,orange
apple,92.90905227754101,red
orange,94.10072554437393,orange
orange,96.16428745532436,orange
orange,106.55807772751072,orange
apple,95.8641997585677,red
apple,143.71538963184634,red
apple,126.3567564371754,red
apple,70.45270421397166,red
apple,112.19082072028627,green
apple,79.52297624280743,red
apple,141.5328177982764,red
orange,90.94263772504213,orange
apple,64.56150690883777,red
apple,139.3891918583496,green
orange,95.31570067232866,green
orange,95.2586024391614,orange
orange,90.07702612965798,orange
apple,50.79251522859527,green
apple,139.0243097875688,red
apple,148.43871791092053,green
orange,102.88508377453591,green
orange,109.98163759989922,orange
apple,131.1809561068572,red
apple,55.23728474138534,green
orange,101.48927971198405,orange
orange,108.59417851827435,orange
apple,147.025608131935,red
apple,144.78098133914102,green
orange,102.35821014286665,orange
orange,91.36124020387761,orange
apple,73.61185616229366,red
orange,100.52746675711865,orange
orange,91.35459208393361,orange
apple,83.9360983869221,red
orange,109.16498393561425,orange
orange,95.25405105718389,green
apple,127.276054996861,green
orange,91.49221686109982,orange
apple,144.09946577195515,green
apple,119.5069613510442,red
orange,107.22868797264267,orange
apple,59.897373910539656,red
apple,50.15340550348222,red
apple,114.41570581042222,red
orange,109.87121862851797,orange
orange,97.64351174236859,orange
orange,92.1925850126026,orange
apple,73.67241683704418,red
apple,122.55575776524327,red
apple,113.792775496116,green
orange,98.53711881132243,orange
apple,125.44719550946283,green
orange,106.96594899874827,orange
orange,103.45320366853848,orange
apple,148.3130597910619,green
apple,75.0614420949646,red
apple,110.50135734733816,green
orange,95.18941505091091,orange
orange,108.05547893934981,orange
apple,97.13267841703859,red
apple,86.49426830946751,red
orange,90.97803966235567,orange
orange,98.71737010732795,green
apple,120.60926493155152,red
orange,100.42874734087236,orange
orange,95.06811064994093,orange
orange,109.04532222034224,red
orange,97.42733403464035,orange
orange,95.45026868677218,orange
apple,114.703731649247,green
apple,104.33424397814164,red
orange,98.2283770605945,orange
apple,88.54835282112842,green
orange,99.3493310407052,orange
orange,96.11770340633589,orange
apple,63.36566271921274,green
orange,97.13418552059082,orange
apple,112.94764981665213,green
orange,101.2078888410932,orange
orange,109.09572324080463,orange
apple,100.26693584390608,red
apple,138.2501651598982,green
apple,83.51911765064797,red
apple,123.39516133003123,green
apple,101.13015294021464,red
orange,94.00064846574162,orange
apple,100.26837853818475,red
apple,82.4980223838317,red
orange,97.52081897431299,orange
orange,90.70186772158429,orange
apple,117.07387529856044,red
apple,79.05882847147507,green
apple,89.8795419319656,green
apple,133.6056542079163,green
orange,104.83641472525102,orange
orange,107.10156272215886,orange
apple,136.08504751240696,red
apple,63.754115708813764,red
apple,98.50016524888355,green
apple,50.7667165447102,red
apple,97.30736393729907,red
apple,60.395115020384836,green
apple,55.19338545170963,green
orange,105.7778710262782,orange
orange,103.34565599531825,orange
apple,100.36613134101057,red
orange,99.02797710088629,orange
apple,63.661366663211105,green
orange,95.26384151636677,orange
orange,94.63820945070078,orange
orange,90.78919538541768,orange
orange,98.41407359571605,orange
apple,82.99796661703093,green
orange,95.22592217314579,orange
orange,90.50405342896703,orange
orange,100.59030048285362,orange
orange,109.04983471451894,orange
apple,126.22877652894982,red
orange,108.0042404181572,orange
orange,101.48874416092598,orange
apple,103.52381076407755,green
orange,109.12088580076211,red
orange,102.70885951531811,orange
orange,108.11617725326542,orange
apple,129.49331458765084,red
apple,122.77956088510646,green
apple,59.17512320461117,green
orange,102.6138106234128,orange
apple,74.73446060442929,red
apple,67.03974622976583,green
apple,146.90604326911495,green
orange,108.85189243657886,orange
orange,94.55785278552649,orange
apple,114.00861511664543,red
apple,50.166292949665134,red
apple,102.04403091330002,red
orange,93.57999582715729,red
orange,96.00635821101747,orange
orange,94.93932300593285,orange
apple,145.29971610783718,green
orange,96.19854874181513,orange
orange,94.16418965486037,orange
apple,106.34079922024185,red
orange,107.22598468675928,orange
apple,57.15505633348093,red
apple,146.9627202597555,red
apple,110.55884502195468,green
apple,99.00515387930575,red
orange,92.71776106357257,orange
orange,91.01211709844301,green
apple,117.52851117302589,red
apple,141.81927840949086,green
orange,91.0006292667726,orange
orange,98.99191165762502,orange
orange,101.97997061599989,orange
apple,139.46367519526717,red
apple,142.66231280161287,red
apple,86.10370634939525,red
apple,71.98047613326582,red
apple,122.08345322837366,green
orange,98.40270244462316,orange
apple,123.7837606135264,red
orange,106.43937797617446,orange
orange,93.6440492252228,orange
apple,54.11744574958608,red
apple,107.47753487257512,red
orange,99.19664145943483,orange
apple,69.68166330970269,red
apple,111.0436787412333,red
orange,100.41239922237237,orange
apple,131.19382635945684,green
orange,92.67508762402977,orange
orange,91.76768490182471,orange
apple,53.118658827597656,red
orange,90.02453716495883,orange
orange,107.88359507379202,orange
apple,74.73690969930811,green
orange,104.86154998924752,orange
apple,76.21378521663934,red
orange,102.8621271330688,orange
apple,88.85032924401426,green
orange,108.2476882785779,green
orange,108.94675959432787,orange
apple,128.403445155459,red
apple,121.0227752720194,red
apple,54.19148839833673,green
apple,102.728902661598,green
orange,107.20325208698374,orange
apple,97.13350149829678,green
apple,79.40639393715755,green
apple,110.15606812747731,red
orange,98.35366818573785,orange
orange,98.07409809516454,orange
orange,108.82356491970171,orange
apple,149.16502519227691,red
orange,98.37767625201761,orange
orange,93.22311653605581,orange
apple,112.44456703557,green
apple,108.8191293107004,green
orange,95.64717548874835,orange
orange,100.84417732384549,orange
orange,102.37848677751553,orange
orange,98.483313199041,orange
apple,89.90952734673394,green
apple,141.12238279248066,green
apple,70.57955698805763,red
apple,52.13299080807761,green
orange,104.54359051336243,orange
orange,106.13059601824948,orange
apple,73.35475703985426,red
orange,105.2562538920923,orange
apple,61.5649766994289,red
apple,67.98242471909035,red
orange,100.80590458343268,orange
apple,83.00896639984526,green
apple,82.0415733693807,red
orange,101.23579875342051,orange
apple,61.676037929359005,green
apple,86.7267292872347,red
orange,101.46188310561155,orange
apple,115.3102933137939,red
orange,94.41543854969689,orange
apple,82.40328064805081,red
apple,71.54071956016305,red
orange,109.58030128945762,red
apple,70.04095034313414,green
apple,80.51092643186176,green
apple,134.16067284606225,green
apple,105.22577196066082,green
orange,104.72004590367192,orange
apple,103.50506124513376,red
apple,93.91327622502862,green
apple,141.20149103974836,red
orange,105.28211444385259,orange
orange,109.55381775627919,red
apple,95.90558973472609,green
orange,106.02147760089079,orange
orange,90.332136698669,orange
apple,142.7642850829202,green
apple,81.83806788658758,red
apple,135.67013664104127,green
apple,149.8964292635772,red
orange,96.7881295185903,orange
orange,105.25489607194248,orange
apple,73.783814731482,red
apple,82.06761157805025,red
apple,115.29566364899358,red
apple,124.11009870531483,red
apple,73.1042110535586,green
apple,103.31492359167842,red
apple,51.503632278993784,red
apple,132.18175635493583,green
apple,56.222811282041704,green
apple,140.9303571948015,red
orange,103.26461970974186,orange
orange,106.45233969859376,orange
apple,130.401314546325,red
orange,94.20681639557083,orange
orange,92.92134598160413,orange
apple,80.09329643049064,red
orange,102.35383178109528,orange
apple,128.70082693116365,red
orange,108.42078024921214,red
apple,88.29304209731367,green
apple,61.504211845222216,red
apple,140.72205797297187,green
apple,141.41410122396996,red
apple,144.55202612647597,green
orange,93.19348037232916,orange
orange,102.35847547149272,orange
orange,95.20841944232714,orange
apple,147.6248786702203,green
apple,82.0192697658731,red
orange,100.88078746233748,orange
apple,90.11704686588152,red
apple,99.12651793087079,red
orange,101.01489042098254,orange
apple,96.2444126312291,red
apple,146.76542683426666,red
apple,77.86978496206854,red
apple,129.97454702974036,red
apple,65.78250672510238,red
orange,92.84537850760269,orange
apple,100.95203356279725,red
apple,131.77168134996992,red
orange,98.45614717960001,green
apple,59.22613345823818,red
orange,101.1317563140509,orange
apple,70.7005278561029,red
apple,85.69164330110935,red
orange,93.54634299118645,orange
apple,66.55045326339723,red
apple,97.16577571947408,green
apple,89.52259272794952,red
orange,99.15441198187548,orange
apple,99.85650409967684,green
orange,97.8889220188074,red
apple,116.25869771256826,red
apple,140.20775829111597,red
apple,79.6436873546741,green
orange,92.35238592592533,orange
orange,94.9778755234013,orange
orange,95.38364688471417,orange
orange,100.95520787131815,orange
orange,96.10380533563173,orange
apple,112.74066003236736,red
apple,110.00100462409229,red
orange,103.2213244665057,orange
orange,97.8445429222356,orange
orange,108.15340921011132,orange
orange,105.48975196000305,orange
apple,61.73470910738832,red
orange,96.69033988526004,orange
orange,91.87083894681003,orange
orange,105.84130409745751,orange
apple,140.38840110141552,red
apple,93.68025329283239,red
apple,62.30312771798585,red
apple,128.2374831183999,red
apple,120.33983592875957,red
apple,114.40060968694979,green
orange,95.55642333296683,red
apple,99.85742609750778,red
apple,125.62423368330091,red
apple,56.67430828039143,green
orange,104.15026293261977,orange
orange,91.23940822966475,orange
apple,56.26468761021405,green
orange,93.71679363371861,orange
apple,90.60512262587926,green
apple,92.55334591680563,red
apple,89.48040002632195,red
apple,137.1815190145387,red
apple,139.18382934668767,green
orange,95.82579285154674,orange
apple,87.50183096450667,red
apple,113.03226646429867,green
orange,103.55025657894947,orange
orange,108.73878104346969,orange
orange,108.08752043331975,orange
orange,91.64511223990172,orange
orange,99.13527820798978,orange
orange,100.80386760376201,orange
apple,59.52249753459316,red
apple,94.50541845003971,red
apple,117.92642786331265,green
orange,97.37153431053727,orange
apple,131.08833671281548,red
orange,99.14933601976679,orange
orange,102.80814043771578,red
orange,91.18679941934012,orange
orange,93.15031127081961,orange
orange,101.3225166777811,orange
apple,148.5444781044198,red
orange,101.61887020341939,orange
apple,115.9825597312668,green
orange,99.37868860549747,orange
apple,101.30742856691444,red
apple,136.03582337702048,red
orange,99.28960009558988,orange
orange,108.68893912879912,orange
apple,112.14192407501189,red
orange,93.40257827907674,orange
orange,95.01460639464331,orange
apple,131.58683932474634,red
apple,50.19376405274472,red
apple,107.12279477966214,green
orange,92.77206108854212,orange
orange,94.42304523809631,orange
orange,103.15956608262519,orange
orange,94.1944008622931,orange
orange,108.9627919826225,orange
apple,57.606725871179705,green
orange,101.51096856694095,orange
orange,96.26598862026171,orange
orange,90.04849990175566,orange
orange,104.99721195062943,orange
orange,109.17643466315297,orange
apple,73.23897056897184,green
orange,109.9279935229013,orange
apple,103.33979731571947,red
orange,105.22727920835199,orange
orange,107.22404913907425,orange
orange,94.09534859417464,orange
orange,101.06865058958482,orange
orange,97.5195093864997,orange
apple,105.62906910046587,red
orange,93.17716010323603,orange
apple,96.97916349183804,green
apple,86.58537267145807,red
orange,108.3188201387275,orange
orange,104.98095904526413,orange
orange,109.74803321989779,orange
apple,120.81164604279783,green
orange,104.48719940543708,orange
orange,98.37860038566511,orange
orange,103.30007943491657,orange
orange,97.22639852028578,orange
orange,105.08590473559151,orange
orange,104.50066316444523,orange
apple,82.94402374209749,red
apple,121.57742834114505,red
orange,95.5206827318516,orange
apple,130.95986010857428,green
orange,100.30879910401498,orange
orange,96.03385532208237,orange
apple,117.87260439773178,red
apple,102.68275914330493,red
orange,105.23293653393074,orange
orange,100.41022275849596,orange
orange,108.01890565321122,orange
orange,107.36569044577486,green
apple,99.03107550233085,green
orange,99.08507396063803,green
orange,108.49911498276626,red
apple,76.24405964342117,red
orange,94.09016983336626,orange
apple,128.21080848562684,green
orange,104.4264848429818,orange
orange,109.34169836075216,orange
orange,99.08939970364887,orange
apple,69.17834529840084,red
orange,91.01619916373774,red
orange,108.4905513967457,orange
apple,131.54599499047427,red
orange,96.62312759563369,orange
apple,72.02898912783647,red
apple,124.51863149156708,green
apple,115.25994189014784,red
apple,62.906603395464224,green
orange,109.22007898918703,orange
apple,86.66828177966255,green
apple,60.33015476324823,red
apple,128.57953686155102,red
orange,105.7544894818499,orange
apple,95.44609739237642,red
orange,100.26816402032247,orange
apple,76.72527976126327,red
orange,100.91578632639933,orange
apple,89.77715437100272,green
apple,65.76945611199412,red
apple,62.73125219453196,green
apple,141.94135320296638,green
apple,55.11517560076372,green
apple,78.62302229706323,green
apple,96.58706169033672,red
apple,61.63969735199039,red
apple,137.07671033513333,red
orange,90.18519219739177,orange
apple,140.94216060381189,red
apple,125.98516182001974,red
orange,107.26272866942176,orange
apple,73.77657715516835,red
orange,90.72421835334767,orange
orange,102.01285843395333,red
apple,133.59248498781903,green
orange,103.87367105964277,orange
orange,107.11467489346194,orange
apple,130.19658550901755,green
orange,99.29021268103158,orange
orange,108.7554603552154,orange
apple,95.65505701886687,green
orange,103.42208923705314,orange
apple,107.27525987038122,green
apple,130.71203790398718,green
apple,74.60046679486808,green
orange,109.8674547236901,orange
orange,95.12063451003246,orange
apple,60.08313339858093,red
apple,66.64011811253734,red
apple,127.70836299266362,green
orange,103.84765280597364,orange
apple,86.2118986038356,green
orange,98.4474399989627,orange
apple,54.50247849671073,red
apple,54.90168465045512,green
orange,93.31499967874109,orange
orange,108.23298621976265,orange
orange,102.5028393830945,orange
orange,98.6988774100796,red
apple,82.43938550117295,red
orange,104.44248512850208,orange
orange,99.27827665895751,orange
orange,95.4834577198971,orange
orange,105.67596863044879,orange
apple,143.576546224614,red
orange,93.82800350372892,orange
orange,102.56123620986719,orange
apple,139.58584310460105,green
orange,99.35381016971203,orange
apple,52.921280625872825,red
orange,101.63716225634283,orange
orange,109.97295174749095,orange
apple,55.45298431290088,green
orange,103.34811957712915,orange
orange,93.15847261276532,orange
apple,95.39145389273583,green
orange,99.95939936651868,orange
orange,99.1337795718325,orange
apple,76.88458189420335,red
apple,57.316859006186725,green
orange,90.14371847230858,orange
orange,107.5908126077249,orange
orange,106.87135002924354,orange
orange,92.69971042233863,orange
apple,105.67380921724781,red
orange,109.14321515345625,red
apple,91.85216318628085,green
orange,90.55059737944305,orange
orange,95.77891016201689,orange
orange,102.11352003563425,orange
apple,129.67329385002125,red
apple,70.69659539098237,red
apple,61.079940091397674,green
orange,103.0206875482136,red
orange,94.54232311056286,orange
apple,117.44590578144785,green
apple,79.10182580940807,red
orange,102.34293313112207,green
apple,128.92305998710646,green
apple,122.1672114113725,red
apple,58.33687670689176,red
apple,125.30903254405945,red
apple,145.76706021659453,red
orange,93.86333107983548,orange
orange,99.29218738169698,orange
orange,90.03654694472927,orange
apple,143.82368545709022,red
apple,104.09851355948243,red
apple,84.2814894139146,green
apple,69.68425195892935,green
orange,103.67025115546116,orange
apple,105.8984535575775,red
apple,62.06365132642537,red
apple,139.23459524040925,green
apple,52.379828504743145,red
orange,105.1440496290735,orange
orange,107.16451450515618,orange
orange,106.67042525694438,orange
orange,102.90811531665771,orange
orange,94.4952144106016,orange
orange,102.50512603063704,orange
orange,105.2381316834194,orange
apple,147.1157490329672,green
apple,121.25673322988145,red
apple,51.99380827118241,red
apple,128.01212868270852,red
apple,64.32840435319352,green
orange,99.4261385299088,orange
orange,97.73564268722536,orange
orange,105.41698210930781,orange
apple,144.01514359841752,green
apple,100.21596542938532,green
apple,145.7953168477393,green
orange,95.57458628002922,orange
apple,75.0880840378374,green
apple,144.83781667086606,red
orange,102.4932545867745,orange
orange,102.41078666639216,orange
apple,121.05647346632446,green
apple,95.84847309072083,green
orange,104.38377535023658,orange
orange,93.81767241606516,red
apple,89.75641256144984,red
orange,109.73719697316423,red
apple,121.19435049157127,green
apple,141.2996641405657,red
apple,73.42574793250296,red
apple,95.17811574093315,green
orange,101.3596219527172,orange
apple,108.28293161293121,green
apple,110.6299988020271,green
apple,79.14940945533056,red
apple,51.822968933546534,red
apple,112.52295381604748,green
orange,91.04619997916998,orange
apple,149.29998584425016,green
orange,106.30250922776277,orange
apple,107.44537033843359,green
orange,102.13586489825539,orange
apple,55.108241027549795,red
orange,98.37410072706085,orange
apple,77.43618468254274,green
orange,99.92755740417775,orange
apple,77.26535743478429,red
orange,104.54052711498524,orange
apple,120.93730563993871,red
orange,92.09110102757154,orange
apple,63.02410028879798,red
apple,119.84802986459901,green
apple,148.65126511590228,red
apple,97.64616170769148,red
apple,62.23542819858825,green
orange,92.30267609574162,orange
apple,96.64231354790005,red
orange,106.45926231892564,green
orange,95.72522690427586,red
orange,102.41967445970737,red
apple,51.0788912184856,green
apple,63.13598395944621,red
orange,90.75606847003412,red
apple,142.71313789685237,green
orange,97.87859585971701,orange
orange,98.10754228198469,red
orange,95.22510538692575,orange
apple,136.02500126201016,red
orange,91.27859636930971,orange
orange,104.90410032138413,red
orange,108.08350863945196,orange
orange,102.28496914460138,orange
apple,81.63712614764586,red
orange,94.90258126231103,orange
apple,139.02074959037685,red
orange,108.23603935820512,orange
orange,106.76941452723125,orange
apple,65.28921260734145,red
apple,124.34558628254754,red
apple,121.19483928725472,green
orange,101.3061735112607,orange
apple,54.13279801283816,red
apple,74.46194557053559,red
orange,108.78801984116005,orange
apple,75.4447311033195,green
orange,91.58826540996853,orange
apple,91.17683018047725,green
orange,109.43432809161199,orange
orange,108.28773345665711,orange
orange,99.4327146047234,orange
apple,122.05335867929183,red
orange,103.9378397267572,orange
apple,71.30362047379927,red
orange,107.45486689976694,orange
orange,108.61108393030312,orange
orange,108.53180706643434,orange
orange,90.34728040441534,orange
orange,99.41953898949151,orange
apple,58.287511718613494,red
apple,106.41528287462145,red
orange,97.36735469942116,orange
apple,90.168415070534,green
apple,147.83524995304927,green
orange,102.69745986797781,orange
apple,73.83298789673694,red
apple,86.12798136353796,red
orange,101.23270916380005,orange
orange,107.732326644345,orange
apple,51.64803342687435,red
orange,97.90645872877082,orange
apple,61.08193706656684,red
apple,121.78528645205232,red
apple,149.9858479465163,green
apple,120.90744356186997,red
orange,94.81187162116137,orange
orange,108.45682991087084,orange
orange,93.37164289763683,orange
orange,99.68936225398929,orange
apple,90.54783044219998,red
apple,99.71634365041061,red
orange,96.9320545374132,orange
orange,102.25356843212771,orange
orange,94.03295708965229,orange
apple,72.85067184943985,red
apple,79.76684651058267,red
apple,133.995929755522,red
apple,68.01027837497281,green
orange,91.97183995600771,orange
orange,102.36027273916628,orange
orange,94.9355941270395,orange
apple,113.77392480528881,red
orange,104.27942592320755,orange
apple,126.0689751380701,red
orange,100.91782220208202,orange
apple,78.00957540956227,red
apple,99.68943543102543,red
orange,102.80978658804322,orange
orange,105.6955445706804,orange
apple,74.59477657045338,red
apple,124.27670313732315,red
orange,94.01717635268808,orange
orange,99.61598291944537,orange
apple,123.26513278202147,red
apple,109.66522080535391,red
orange,104.58671849335205,orange
apple,130.96508273977145,red
apple,97.29630718260509,red
orange,100.56731883076611,orange
apple,138.01854994562945,red
orange,101.3045504942088,orange
orange,98.89004621669842,orange
apple,55.16246666832003,red
orange,99.5844817249837,orange
apple,88.04105601433956,green
apple,114.15842663560355,green
orange,100.49667097317172,orange
orange,106.7936813299792,orange
orange,108.07494630140923,orange
orange,102.17996562283616,orange
apple,88.37937622956838,green
apple,108.95267469661954,red
apple,124.73781276436534,red
orange,108.39400302799086,green
apple,129.9328952033527,red
apple,89.41635947046845,red
orange,101.65634519670321,orange
apple,143.3039671090536,red
apple,106.64153520532594,green
orange,94.38940770675286,orange
apple,92.74941134988228,red
orange,96.5915228975572,red
apple,84.29939948190135,green
orange,94.52333520105262,orange
orange,92.66720333514368,orange
apple,115.98842262407607,red
apple,98.76590528882734,red
orange,104.43008539399928,orange
apple,69.01642058057764,green
orange,107.39741805286357,orange
orange,90.60710514656223,orange
orange,102.1713111850593,orange
orange,90.07807873296643,orange
orange,95.1943974936645,orange
apple,145.39457145725567,green
apple,108.438595868825,red
orange,107.38908850917109,orange
orange,90.1180618060144,orange
apple,69.16384121719547,red
apple,51.70089317758217,red
orange,108.26128614278667,orange
orange,102.85688425759662,orange
apple,120.63290734750241,red
orange,102.06803578206981,orange
apple,102.3649664358248,green
apple,122.53759364821046,red
apple,95.27785664558449,red
apple,64.85898358914942,red
orange,98.05778900254859,orange
orange,97.2459461505595,red
apple,68.8889807998705,red
orange,107.94225589258741,orange
orange,105.59679948262911,orange
orange,97.43789716420935,orange
orange,98.68394240221863,orange
orange,102.22752624923778,orange
orange,107.55531539234084,orange
orange,91.76176826696282,orange
apple,92.62983860477885,red
orange,95.37441714145875,orange
orange,93.23732510270185,orange
apple,96.3056026977641,green
apple,92.47152489014752,red
orange,96.82151781907896,orange
orange,94.86830489766244,orange
orange,101.80040545897668,orange
orange,94.69484164106558,orange
orange,91.02252198776964,green
orange,102.97561986890051,orange
apple,100.08807359290996,red
apple,97.97540058191905,green
orange,103.11601462131848,orange
orange,100.43729873569792,orange
apple,79.55053134819667,green
apple,68.33632516126713,red
orange,90.7084143263859,orange
apple,126.5534366932061,red
orange,102.83856687946933,orange
apple,135.37610875957063,green
orange,100.30947934466943,orange
apple,68.07120543162873,red
apple,58.64942564805919,red
orange,90.2051052731073,orange
orange,105.85960428595605,orange
orange,98.71399585396567,orange
orange,103.4490626292458,orange
orange,105.22820726884676,orange
orange,108.7252325264792,orange
orange,91.6861571267786,orange
orange,97.57540695981254,orange
orange,102.47099367350366,orange
orange,109.00913568773262,orange
orange,101.44509202789644,orange
apple,127.42348258003136,green
orange,92.26219859648532,orange
orange,97.21550682030372,orange
apple,52.66819031048704,green
orange,104.93798499336783,orange
orange,93.07789836108036,orange
apple,126.30292218373167,red
orange,100.49476372342909,orange
apple,131.76202592798782,green
apple,62.84909988835706,red
apple,133.82953840674583,red
apple,92.10368182227356,red
orange,98.53059942141292,orange
apple,125.36340694341632,red
orange,103.16788560821365,orange
apple,115.00600344533065,green
orange,103.00036295514546,orange
orange,91.63741391985272,red
apple,67.69318587452898,red
orange,94.0686658819941,orange
apple,132.6512634772123,red
apple,106.26570902357132,red
apple,67.11670613505188,red
apple,132.7447588949507,red
apple,127.46667957578723,red
apple,73.00560620981761,red
apple,91.6919323957167,red
orange,90.89108866249504,orange
apple,83.86110561148675,green
orange,92.99669115080312,orange
apple,65.90607575987801,red
orange,104.68101231006172,orange
apple,61.556822992529014,green
orange,99.00182482164647,orange
apple,140.59864768992776,red
orange,90.80931892157562,orange
apple,77.72087392817738,red
orange,102.32228652161237,orange
orange,94.46695580383931,orange
orange,101.05667395323795,orange
apple,69.01588932167753,red
apple,65.65925623251273,red
apple,102.84385732302567,red
orange,96.14431635013644,orange
apple,83.08074017874799,red
apple,146.63001766617072,red
orange,109.52548995866867,orange
orange,92.23483592210916,orange
orange,98.44200194572444,orange
apple,116.70091650294212,green
apple,72.28749600160475,red
orange,97.63767036349418,orange
orange,90.71320578283778,green
orange,107.64600073564046,orange
orange,101.22279612298753,orange
orange,100.13113925273161,orange
apple,143.25949363774467,red
apple,146.4678285839856,red
orange,96.6376462386851,orange
apple,105.16087803793401,green
orange,97.26943182536215,orange
orange,91.26418672116372,orange
apple,101.48558317184293,green
orange,98.3811259043724,orange
orange,109.78953104944905,orange
apple,109.4763716589365,red
apple,85.61676622640803,green
apple,115.60388179675236,green
orange,102.08778740659622,orange
orange,107.31121573247438,red
orange,107.04115154977143,orange
apple,132.16730705928995,green
orange,93.73043835910681,orange
orange,104.16051222614217,orange
apple,110.02218494509833,red
orange,100.69559555232699,orange
apple,93.58400083991916,red
orange,93.21613917709281,orange
apple,119.35231660023415,green
orange,96.53510660102694,orange
apple,118.6906286705878,green
apple,75.50378110489447,red
orange,108.57216961444405,orange
apple,107.30762313691662,red
orange,92.00413034798495,orange
apple,71.81866034612617,red
orange,96.7350894107613,orange
apple,93.18735485049268,red
apple,117.21250534180432,red
apple,139.07586066304805,green
apple,79.20226205691749,green
apple,84.053872060359,red
orange,106.84343767774197,red
orange,96.25612821841818,orange
apple,132.25921136597321,green
orange,102.5427564744798,orange
apple,120.40556824284636,green
orange,92.61420739796651,orange
orange,108.24811001324684,orange
apple,55.699088631697926,green
orange,90.800884409868,orange
apple,121.95617405295289,green
orange,104.98452496086338,orange
apple,53.26865056100619,red
orange,94.5635361865866,orange
orange,106.01863521042307,orange
orange,96.9283755816571,orange
apple,68.22771672692045,red
orange,106.27592776476669,orange
orange,98.77541104516061,orange
apple,66.62106295150426,green
orange,108.98348707721121,orange
orange,104.03737998795228,orange
orange,96.138964844447,orange
apple,146.01562920904428,red
orange,104.03426740636054,orange
apple,106.15091591958566,green
apple,132.09535314105358,green
orange,99.26438629527544,orange
orange,90.18516350085072,orange
apple,130.49194120186644,red
apple,109.94694306645755,green
orange,92.0738092882878,orange
orange,105.16894523648774,orange
orange,101.85972568756331,orange
orange,94.33329305651388,orange
orange,90.47083083995084,orange
apple,67.30209887740104,red
apple,116.66817894453374,green
apple,106.13636422876527,red
orange,101.12380725642005,orange
apple,60.606436428086454,green
apple,123.87101613554798,red
apple,123.56092981314143,red
apple,136.369251989948,red
apple,144.81040516547785,green
apple,113.91299308251723,red
orange,108.06110111896145,orange
orange,99.00166877629961,orange
apple,97.06226562083629,red
orange,101.00378477985834,orange
orange,102.44657359874023,red
apple,69.03473646929291,red
orange,92.29788236524402,orange
apple,97.95942800067729,green
orange,105.82637843161956,orange
apple,133.17820224815824,red
